160.59400000, 0.55369037, 0.10666011,1.40000000,20.77871940,-4.88818655,20.30251762, 2.20000000, 6
160.60900000, 0.55400443, 0.10662176,1.40000000,23.61361448,-11.00421349,21.95210285, 2.20000000, 1
160.62300000, 0.55400443, 0.10662176,1.40000000,9.00761642,-5.63984836,6.03318238, 2.20000000, 10
160.63800000, 0.55400443, 0.10662176,1.40000000,4.21659157,4.78864500,2.34228746, 2.20000000, 7
160.67700000, 0.55353332, 0.10613440,1.40000000,30.21998496,-19.00387679,21.94544867, 2.20000000, 3
160.69100000, 0.55353332, 0.10613440,1.40000000,36.92829177,-27.34572141,22.47347309, 2.20000000, 5
160.71100000, 0.55315065, 0.10519257,1.40000000,11.69718326,3.33823145,10.26461751, 2.20000000, 8
161.58300000, 0.55369771, 0.10530432,1.40000000,49.01746310,-43.30614754,21.85768382, 2.20000000, 9
161.59600000, 0.55369771, 0.10530432,1.40000000,20.29240502,-4.88818655,20.30251762, 2.20000000, 6
161.61200000, 0.55517662, 0.10564169,1.40000000,24.47315442,-11.00421349,21.95210285, 2.20000000, 1
161.62600000, 0.55517662, 0.10564169,1.40000000,9.95115518,-5.63984836,6.03318238, 2.20000000, 10
161.64100000, 0.55517662, 0.10564169,1.40000000,5.07757516,4.78864500,2.34228746, 2.20000000, 7
161.72900000, 0.55462229, 0.10600819,1.40000000,30.98898216,-19.00387679,21.94544867, 2.20000000, 3
161.74400000, 0.55462229, 0.10600819,1.40000000,35.25499773,-27.34572141,22.47347309, 2.20000000, 5
161.79700000, 0.55482644, 0.10604846,1.40000000,8.64771395,3.33823145,10.26461751, 2.20000000, 8
162.65100000, 0.55419421, 0.10642740,1.40000000,20.21749006,-4.88818655,20.30251762, 2.20000000, 6
162.66500000, 0.55490834, 0.10495185,1.40000000,25.31804792,-11.00421349,21.95210285, 2.20000000, 1
162.67900000, 0.55490834, 0.10495185,1.40000000,8.46312234,-5.63984836,6.03318238, 2.20000000, 10
162.69400000, 0.55490834, 0.10495185,1.40000000,5.37182576,4.78864500,2.34228746, 2.20000000, 7
162.74300000, 0.55408299, 0.10683300,1.40000000,29.54476731,-19.00387679,21.94544867, 2.20000000, 3
162.76000000, 0.55528641, 0.10706393,1.40000000,34.94948522,-27.34572141,22.47347309, 2.20000000, 5
162.78000000, 0.55528641, 0.10706393,1.40000000,12.30308448,3.33823145,10.26461751, 2.20000000, 8
163.61300000, 0.55588716, 0.10826730,1.40000000,22.79455855,-4.88818655,20.30251762, 2.20000000, 6
163.62800000, 0.55588716, 0.10826730,1.40000000,25.11897919,-11.00421349,21.95210285, 2.20000000, 1
163.64200000, 0.55588716, 0.10826730,1.40000000,9.59699061,-5.63984836,6.03318238, 2.20000000, 10
163.65700000, 0.55588716, 0.10826730,1.40000000,4.41256745,4.78864500,2.34228746, 2.20000000, 7
163.69800000, 0.55708796, 0.10593831,1.40000000,29.40703851,-19.00387679,21.94544867, 2.20000000, 3
163.79500000, 0.55580765, 0.10719957,1.40000000,10.79187856,3.33823145,10.26461751, 2.20000000, 8
164.59200000, 0.57304323, 0.12824675,1.40000000,49.37023950,-43.30614754,21.85768382, 2.20000000, 9
164.60700000, 0.57304323, 0.12824675,1.40000000,21.60819161,-4.88818655,20.30251762, 2.20000000, 6
164.62300000, 0.58111996, 0.14341037,1.40000000,24.30534335,-11.00421349,21.95210285, 2.20000000, 1
164.63800000, 0.58111996, 0.14341037,1.40000000,10.07766341,-5.63984836,6.03318238, 2.20000000, 10
164.65400000, 0.58111996, 0.14341037,1.40000000,4.20436239,4.78864500,2.34228746, 2.20000000, 7
164.69000000, 0.58111996, 0.14341037,1.40000000,29.86789076,-19.00387679,21.94544867, 2.20000000, 3
164.80500000, 0.59396905, 0.17460103,1.40000000,9.30790802,3.33823145,10.26461751, 2.20000000, 8
165.57000000, 0.63518482, 0.45380157,1.40000000,49.68795540,-43.30614754,21.85768382, 2.20000000, 9
165.58600000, 0.63518482, 0.45380157,1.40000000,21.38665238,-4.88818655,20.30251762, 2.20000000, 6
165.60200000, 0.63518482, 0.45380157,1.40000000,24.87478517,-11.00421349,21.95210285, 2.20000000, 1
165.61600000, 0.63518482, 0.45380157,1.40000000,8.59559786,-5.63984836,6.03318238, 2.20000000, 10
165.63100000, 0.63422424, 0.46769413,1.40000000,3.82414350,4.78864500,2.34228746, 2.20000000, 7
165.72400000, 0.63217628, 0.48679113,1.40000000,28.89424866,-19.00387679,21.94544867, 2.20000000, 3
165.80800000, 0.63217628, 0.48679113,1.40000000,11.24442767,3.33823145,10.26461751, 2.20000000, 8
166.64500000, 0.59391266, 0.74224782,1.40000000,20.04594078,-4.88818655,20.30251762, 2.20000000, 6
166.65900000, 0.59391266, 0.74224782,1.40000000,24.93025400,-11.00421349,21.95210285, 2.20000000, 1
166.67300000, 0.59391266, 0.74224782,1.40000000,8.56325810,-5.63984836,6.03318238, 2.20000000, 10
166.68800000, 0.59391266, 0.74224782,1.40000000,6.43475974,4.78864500,2.34228746, 2.20000000, 7
166.73100000, 0.58944202, 0.75692826,1.40000000,29.66092690,-19.00387679,21.94544867, 2.20000000, 3
166.74700000, 0.58569467, 0.77773845,1.40000000,35.53679860,-27.34572141,22.47347309, 2.20000000, 5
166.81100000, 0.58068764, 0.79322809,1.40000000,10.35387199,3.33823145,10.26461751, 2.20000000, 8
167.56900000, 0.52613866, 0.99609178,1.40000000,48.31418797,-43.30614754,21.85768382, 2.20000000, 9
167.58400000, 0.52613866, 0.99609178,1.40000000,20.71668838,-4.88818655,20.30251762, 2.20000000, 6
167.61900000, 0.52395290, 0.99989778,1.40000000,7.88364618,-5.63984836,6.03318238, 2.20000000, 10
167.63400000, 0.52395290, 0.99989778,1.40000000,5.16397983,4.78864500,2.34228746, 2.20000000, 7
167.67400000, 0.52046269, 1.01679560,1.40000000,30.62255257,-19.00387679,21.94544867, 2.20000000, 3
167.68900000, 0.52046269, 1.01679560,1.40000000,36.75367722,-27.34572141,22.47347309, 2.20000000, 5
167.70900000, 0.51808268, 1.02584730,1.40000000,10.44940942,3.33823145,10.26461751, 2.20000000, 8
168.58900000, 0.42441285, 1.25365010,1.40000000,48.54169293,-43.30614754,21.85768382, 2.20000000, 9
168.60500000, 0.42305756, 1.26096780,1.40000000,20.67343463,-4.88818655,20.30251762, 2.20000000, 6
168.64300000, 0.42305756, 1.26096780,1.40000000,9.65628516,-5.63984836,6.03318238, 2.20000000, 10
168.65800000, 0.41522625, 1.28441990,1.40000000,3.97411259,4.78864500,2.34228746, 2.20000000, 7
168.69700000, 0.41306856, 1.29168460,1.40000000,28.25414649,-19.00387679,21.94544867, 2.20000000, 3
168.71300000, 0.41306856, 1.29168460,1.40000000,34.50369733,-27.34572141,22.47347309, 2.20000000, 5
